movement_id,product_id,movement_date,movement_type,quantity,warehouse,unit_cost,notes
310,174,2024-12-29 10:51:32.206542,Sale,-82,Warehouse_A,263.44,New arrival
311,381,2025-03-10 10:51:32.206615,Sale,-28,Warehouse_B,187.12,Seasonal stock
312,397,2025-06-02 10:51:32.206684,Return,69,Warehouse_C,50.26,Regular movement
313,63,2025-01-31 10:51:32.206753,Sale,-98,Warehouse_C,249.85,Regular movement
314,35,2024-11-22 10:51:32.206823,Sale,34,Warehouse_C,18.22,Regular movement
315,203,2024-11-04 10:51:32.206892,Adjustment,30,Warehouse_C,467.23,Clearance
316,282,2024-12-13 10:51:32.206961,Sale,-43,Warehouse_A,6.57,New arrival
317,294,2025-03-24 10:51:32.207028,Return,77,Warehouse_B,417.61,New arrival
318,231,2025-03-19 10:51:32.207099,Purchase,83,Warehouse_B,442.6,New arrival
319,208,2025-01-07 10:51:32.207168,Adjustment,-74,Warehouse_A,141.3,Clearance
320,24,2024-09-01 10:51:32.207235,Purchase,-13,Warehouse_C,372.46,Clearance
321,229,2024-10-28 10:51:32.207305,Adjustment,6,Warehouse_A,295.86,Seasonal stock
322,455,2025-04-03 10:51:32.207373,Return,-68,Warehouse_A,199.31,Seasonal stock
323,102,2025-04-12 10:51:32.207442,Adjustment,-43,Warehouse_B,391.04,New arrival
324,116,2024-12-18 10:51:32.207511,Purchase,78,Warehouse_C,495.81,Clearance
325,74,2024-12-17 10:51:32.207579,Return,96,Warehouse_A,384.93,New arrival
326,128,2024-09-01 10:51:32.207646,Return,24,Warehouse_B,202.95,Clearance
327,216,2025-07-09 10:51:32.207715,Sale,-100,Warehouse_B,416.63,Seasonal stock
328,36,2025-02-23 10:51:32.207783,Sale,-18,Warehouse_A,427.24,Clearance
329,26,2025-04-20 10:51:32.207851,Adjustment,-64,Warehouse_C,490.45,Seasonal stock
330,351,2025-04-29 10:51:32.207920,Purchase,25,Warehouse_A,32.23,Seasonal stock
331,268,2024-10-16 10:51:32.207988,Return,31,Warehouse_B,128.11,Clearance
332,283,2024-11-05 10:51:32.208057,Return,-75,Warehouse_C,466.96,New arrival
333,63,2024-12-31 10:51:32.208124,Sale,-78,Warehouse_B,249.85,New arrival
334,191,2024-10-11 10:51:32.208193,Purchase,93,Warehouse_B,28.43,New arrival
335,13,2025-03-06 10:51:32.208261,Purchase,10,Warehouse_A,53.22,Seasonal stock
336,493,2024-09-19 10:51:32.208329,Purchase,-93,Warehouse_C,242.68,Clearance
337,133,2025-07-30 10:51:32.208396,Return,34,Warehouse_A,12.54,New arrival
338,351,2024-10-16 10:51:32.208466,Return,-37,Warehouse_A,32.23,Regular movement
339,50,2025-03-21 10:51:32.208533,Sale,82,Warehouse_A,479.1,Seasonal stock
340,19,2025-08-15 10:51:32.208603,Return,-79,Warehouse_B,491.35,Seasonal stock
341,112,2025-03-25 10:51:32.208671,Return,-60,Warehouse_B,465.97,Regular movement
342,397,2025-05-07 10:51:32.208740,Adjustment,14,Warehouse_B,50.26,Clearance
343,104,2024-10-11 10:51:32.208808,Adjustment,12,Warehouse_A,79.07,New arrival
344,337,2025-06-19 10:51:32.208880,Sale,-39,Warehouse_B,177.82,Clearance
345,236,2025-02-01 10:51:32.208952,Return,-12,Warehouse_C,78.29,New arrival
346,91,2025-01-30 10:51:32.209021,Adjustment,7,Warehouse_C,469.47,Clearance
347,235,2024-10-20 10:51:32.209089,Adjustment,14,Warehouse_C,263.36,New arrival
348,245,2024-11-10 10:51:32.209157,Sale,-95,Warehouse_A,50.5,Seasonal stock
349,2,2025-01-02 10:51:32.209226,Return,28,Warehouse_C,205.05,New arrival
350,447,2025-01-28 10:51:32.209295,Adjustment,12,Warehouse_B,154.58,Seasonal stock
351,64,2025-05-15 10:51:32.209362,Return,-32,Warehouse_C,441.27,Seasonal stock
352,284,2025-06-16 10:51:32.209430,Adjustment,83,Warehouse_B,112.8,Seasonal stock
353,348,2025-08-06 10:51:32.209498,Adjustment,51,Warehouse_A,496.73,New arrival
354,256,2024-12-03 10:51:32.209566,Purchase,-37,Warehouse_B,148.8,Regular movement
355,120,2024-11-25 10:51:32.209635,Sale,38,Warehouse_C,329.06,Clearance
356,357,2025-01-10 10:51:32.209701,Purchase,-4,Warehouse_B,376.95,Seasonal stock
357,67,2024-10-06 10:51:32.209770,Return,-36,Warehouse_C,415.99,New arrival
358,169,2024-11-21 10:51:32.209837,Sale,-82,Warehouse_C,290.49,Clearance
359,302,2025-06-11 10:51:32.209905,Adjustment,40,Warehouse_B,103.57,Clearance
360,224,2025-03-26 10:51:32.209973,Adjustment,65,Warehouse_B,306.82,Seasonal stock
361,421,2025-07-03 10:51:32.210043,Sale,37,Warehouse_B,308.54,Regular movement
362,265,2024-10-02 10:51:32.210111,Purchase,23,Warehouse_B,181.03,Seasonal stock
363,139,2025-01-20 10:51:32.210180,Sale,-18,Warehouse_A,178.7,Regular movement
364,149,2025-07-31 10:51:32.210247,Return,-19,Warehouse_A,103.22,Clearance
365,126,2025-02-17 10:51:32.210317,Sale,94,Warehouse_B,150.48,New arrival
366,182,2025-04-24 10:51:32.210384,Sale,55,Warehouse_B,72.0,Seasonal stock
367,99,2025-02-13 10:51:32.210452,Return,-12,Warehouse_B,373.41,New arrival
368,19,2024-12-01 10:51:32.210520,Sale,55,Warehouse_C,491.35,Clearance
369,415,2024-10-17 10:51:32.210589,Sale,31,Warehouse_B,44.7,Clearance
370,52,2025-06-21 10:51:32.210657,Return,46,Warehouse_A,152.29,Regular movement
371,214,2024-10-11 10:51:32.210724,Adjustment,71,Warehouse_A,117.55,Regular movement
372,213,2024-09-29 10:51:32.210790,Return,75,Warehouse_C,163.6,New arrival
373,418,2024-12-28 10:51:32.210858,Sale,25,Warehouse_A,117.53,New arrival
374,187,2024-12-20 10:51:32.210925,Sale,47,Warehouse_C,202.63,Seasonal stock
375,465,2025-02-12 10:51:32.210994,Purchase,-81,Warehouse_A,458.75,New arrival
376,393,2025-03-05 10:51:32.211061,Purchase,-23,Warehouse_B,263.2,Clearance
377,455,2025-02-26 10:51:32.211130,Adjustment,-33,Warehouse_A,199.31,New arrival
378,299,2025-03-25 10:51:32.211197,Adjustment,-4,Warehouse_C,451.39,Seasonal stock
379,82,2024-12-14 10:51:32.211265,Sale,31,Warehouse_A,289.79,Clearance
380,475,2024-10-01 10:51:32.211333,Return,-38,Warehouse_C,257.58,Clearance
381,163,2025-01-20 10:51:32.211403,Sale,17,Warehouse_A,223.88,Clearance
382,10,2024-12-09 10:51:32.211471,Return,95,Warehouse_A,138.01,Regular movement
383,284,2025-05-10 10:51:32.211540,Purchase,-66,Warehouse_A,112.8,Clearance
384,222,2024-12-21 10:51:32.211608,Sale,95,Warehouse_A,338.2,New arrival
385,138,2024-12-18 10:51:32.211676,Adjustment,71,Warehouse_C,485.51,New arrival
386,63,2024-12-21 10:51:32.211744,Return,72,Warehouse_A,249.85,Regular movement
387,376,2025-03-25 10:51:32.211811,Adjustment,77,Warehouse_C,485.16,New arrival
388,419,2025-02-15 10:51:32.211877,Adjustment,-89,Warehouse_B,46.14,Seasonal stock
389,265,2024-09-11 10:51:32.211945,Adjustment,65,Warehouse_C,181.03,Clearance
390,287,2025-06-13 10:51:32.212011,Adjustment,34,Warehouse_B,450.79,Seasonal stock
391,434,2024-10-04 10:51:32.212079,Adjustment,-14,Warehouse_B,125.82,Seasonal stock
392,326,2024-12-03 10:51:32.212146,Sale,85,Warehouse_A,209.39,Seasonal stock
393,244,2024-09-05 10:51:32.212215,Sale,50,Warehouse_A,306.63,Seasonal stock
394,2,2025-06-27 10:51:32.212282,Return,51,Warehouse_C,205.05,Seasonal stock
395,410,2025-02-04 10:51:32.212351,Purchase,-54,Warehouse_C,204.84,Clearance
396,253,2025-05-21 10:51:32.212418,Sale,12,Warehouse_A,483.21,Regular movement
397,496,2024-11-01 10:51:32.212485,Sale,-37,Warehouse_C,343.74,New arrival
398,196,2025-06-06 10:51:32.212552,Adjustment,-99,Warehouse_C,59.51,New arrival
399,146,2025-08-08 10:51:32.212619,Adjustment,37,Warehouse_A,453.35,Seasonal stock
400,93,2025-01-23 10:51:32.212686,Sale,27,Warehouse_B,196.87,Regular movement
401,14,2025-05-13 10:51:32.212753,Return,-41,Warehouse_B,467.76,Regular movement
402,129,2024-09-18 10:51:32.212821,Sale,3,Warehouse_A,80.41,Clearance
403,1,2024-08-20 10:51:32.212890,Purchase,-93,Warehouse_A,374.98,Regular movement
404,60,2024-11-18 10:51:32.212958,Sale,-39,Warehouse_B,15.42,New arrival
405,145,2025-03-13 10:51:32.213027,Return,57,Warehouse_B,255.12,Regular movement
406,276,2025-06-13 10:51:32.213094,Purchase,-72,Warehouse_C,429.33,New arrival
407,185,2025-04-08 10:51:32.213163,Purchase,19,Warehouse_B,422.72,New arrival
408,459,2024-11-08 10:51:32.213234,Adjustment,-82,Warehouse_B,349.17,Seasonal stock
409,206,2025-07-02 10:51:32.213303,Adjustment,81,Warehouse_A,308.75,Regular movement
410,321,2025-06-18 10:51:32.213372,Return,-50,Warehouse_B,125.3,Regular movement
411,157,2025-05-07 10:51:32.213439,Sale,-21,Warehouse_C,37.37,Seasonal stock
412,315,2025-02-19 10:51:32.213506,Return,-65,Warehouse_C,183.96,Seasonal stock
413,198,2025-08-13 10:51:32.213575,Sale,-88,Warehouse_A,301.65,New arrival
414,255,2024-11-24 10:51:32.213641,Sale,47,Warehouse_B,189.29,New arrival
415,307,2025-07-12 10:51:32.213710,Return,9,Warehouse_C,37.69,Regular movement
416,406,2024-08-23 10:51:32.213777,Sale,-23,Warehouse_C,115.42,New arrival
417,396,2025-01-08 10:51:32.213847,Adjustment,-58,Warehouse_B,219.85,New arrival
418,427,2024-12-07 10:51:32.213913,Purchase,-56,Warehouse_A,419.13,New arrival
419,216,2024-10-02 10:51:32.213982,Return,69,Warehouse_C,416.63,Clearance
420,407,2024-11-13 10:51:32.214049,Adjustment,18,Warehouse_C,193.06,Clearance
421,115,2025-06-25 10:51:32.214116,Adjustment,31,Warehouse_A,68.01,Seasonal stock
422,171,2025-02-20 10:51:32.214185,Adjustment,-20,Warehouse_C,333.08,New arrival
423,276,2025-03-26 10:51:32.214252,Sale,67,Warehouse_A,429.33,New arrival
424,209,2025-08-03 10:51:32.214320,Return,-30,Warehouse_C,489.34,Clearance
425,482,2024-12-20 10:51:32.214387,Adjustment,67,Warehouse_A,71.4,Regular movement
426,168,2025-07-27 10:51:32.214455,Sale,45,Warehouse_C,89.54,Regular movement
427,269,2024-11-19 10:51:32.214523,Purchase,91,Warehouse_B,451.25,Regular movement
428,448,2024-09-02 10:51:32.214590,Adjustment,91,Warehouse_A,56.35,Regular movement
429,304,2025-06-14 10:51:32.214659,Sale,-49,Warehouse_B,225.69,Seasonal stock
430,339,2025-03-17 10:51:32.214726,Return,32,Warehouse_A,38.94,Seasonal stock
431,478,2025-03-26 10:51:32.214796,Purchase,58,Warehouse_A,366.38,Clearance
432,417,2024-12-31 10:51:32.214864,Purchase,19,Warehouse_C,408.85,Regular movement
433,457,2024-08-20 10:51:32.214932,Purchase,-75,Warehouse_A,179.95,New arrival
434,435,2025-03-25 10:51:32.214999,Return,3,Warehouse_A,464.8,Seasonal stock
435,145,2025-05-23 10:51:32.215067,Purchase,70,Warehouse_B,255.12,Regular movement
436,123,2024-10-27 10:51:32.215136,Adjustment,4,Warehouse_B,231.33,Seasonal stock
437,447,2025-05-23 10:51:32.215204,Sale,18,Warehouse_C,154.58,Seasonal stock
438,89,2025-07-25 10:51:32.215273,Return,-83,Warehouse_A,56.65,Clearance
439,160,2024-11-08 10:51:32.215341,Return,29,Warehouse_A,247.43,New arrival
440,403,2024-12-11 10:51:32.215408,Adjustment,-5,Warehouse_A,312.68,Seasonal stock
441,36,2025-02-17 10:51:32.215475,Sale,-54,Warehouse_A,427.24,Seasonal stock
442,280,2024-10-14 10:51:32.215544,Purchase,78,Warehouse_A,443.51,New arrival
443,427,2025-03-20 10:51:32.215611,Purchase,-28,Warehouse_A,419.13,Regular movement
444,10,2024-12-10 10:51:32.215680,Return,-93,Warehouse_C,138.01,Clearance
445,106,2024-11-26 10:51:32.215747,Sale,-82,Warehouse_B,271.3,New arrival
446,219,2025-07-21 10:51:32.215814,Purchase,-76,Warehouse_B,403.14,New arrival
447,269,2024-09-05 10:51:32.215965,Return,32,Warehouse_C,451.25,New arrival
448,74,2024-12-16 10:51:32.216275,Purchase,23,Warehouse_B,384.93,New arrival
449,158,2024-12-06 10:51:32.216393,Purchase,-95,Warehouse_A,205.56,New arrival
450,281,2025-04-02 10:51:32.216489,Purchase,14,Warehouse_C,447.56,Regular movement
451,419,2024-11-07 10:51:32.216585,Adjustment,-32,Warehouse_C,46.14,Seasonal stock
452,358,2024-11-27 10:51:32.216664,Adjustment,-68,Warehouse_C,211.79,Regular movement
453,248,2025-05-04 10:51:32.216741,Sale,65,Warehouse_A,94.66,Clearance
454,368,2025-02-24 10:51:32.216816,Return,-75,Warehouse_C,340.55,New arrival
455,484,2025-06-08 10:51:32.216893,Return,-52,Warehouse_C,170.47,Clearance
456,312,2024-08-20 10:51:32.216971,Return,14,Warehouse_B,460.22,New arrival
457,472,2024-09-17 10:51:32.217043,Purchase,-23,Warehouse_A,227.07,Clearance
458,194,2025-07-14 10:51:32.217122,Adjustment,39,Warehouse_B,187.85,Seasonal stock
459,277,2024-11-10 10:51:32.217196,Adjustment,36,Warehouse_B,129.12,Regular movement
460,116,2025-04-04 10:51:32.217272,Sale,31,Warehouse_B,495.81,Seasonal stock
461,49,2024-11-07 10:51:32.217345,Return,33,Warehouse_B,413.36,Clearance
462,254,2024-11-25 10:51:32.217418,Purchase,89,Warehouse_B,214.08,Regular movement
463,111,2025-01-24 10:51:32.217489,Sale,-21,Warehouse_B,268.81,Clearance
464,240,2024-12-14 10:51:32.217566,Return,-56,Warehouse_A,276.68,New arrival
465,450,2025-02-14 10:51:32.217639,Adjustment,-9,Warehouse_C,250.57,Regular movement
466,424,2024-12-29 10:51:32.217715,Purchase,-62,Warehouse_C,27.78,Regular movement
467,175,2025-06-06 10:51:32.217792,Adjustment,89,Warehouse_A,10.65,Seasonal stock
468,485,2025-04-23 10:51:32.217866,Purchase,34,Warehouse_A,395.68,Clearance
469,289,2025-05-20 10:51:32.217938,Adjustment,23,Warehouse_C,251.51,Seasonal stock
470,131,2024-10-30 10:51:32.218012,Adjustment,-25,Warehouse_B,70.31,Regular movement
471,3,2024-12-29 10:51:32.218085,Adjustment,-88,Warehouse_A,195.04,New arrival
472,476,2024-11-03 10:51:32.218157,Sale,-53,Warehouse_B,80.42,New arrival
473,193,2025-05-05 10:51:32.218231,Sale,-64,Warehouse_C,153.33,Clearance
474,449,2025-04-17 10:51:32.218301,Sale,-12,Warehouse_A,221.49,Regular movement
475,292,2025-05-06 10:51:32.218372,Purchase,-20,Warehouse_B,277.92,Regular movement
476,65,2025-05-23 10:51:32.218446,Sale,-18,Warehouse_B,389.83,Seasonal stock
477,297,2024-08-26 10:51:32.218522,Sale,33,Warehouse_B,99.84,New arrival
478,45,2025-07-31 10:51:32.218598,Sale,9,Warehouse_B,346.8,New arrival
479,347,2025-08-05 10:51:32.218672,Purchase,100,Warehouse_C,303.88,Regular movement
480,484,2025-04-20 10:51:32.218742,Sale,-56,Warehouse_B,170.47,Regular movement
481,243,2025-08-12 10:51:32.218818,Purchase,91,Warehouse_A,129.74,Regular movement
482,130,2025-08-09 10:51:32.218893,Adjustment,-36,Warehouse_B,178.91,Clearance
483,321,2024-11-26 10:51:32.218967,Adjustment,-50,Warehouse_B,125.3,Seasonal stock
484,474,2024-09-12 10:51:32.219037,Purchase,-26,Warehouse_A,279.78,New arrival
485,199,2025-06-10 10:51:32.219113,Sale,-48,Warehouse_C,266.99,Regular movement
486,310,2025-01-07 10:51:32.219185,Return,-69,Warehouse_A,413.61,Regular movement
487,330,2024-09-13 10:51:32.219263,Sale,-10,Warehouse_C,255.17,Seasonal stock
488,420,2024-08-27 10:51:32.219333,Return,3,Warehouse_C,86.49,Regular movement
489,242,2024-12-19 10:51:32.219406,Return,14,Warehouse_B,301.29,Clearance
490,130,2025-07-23 10:51:32.219476,Adjustment,23,Warehouse_B,178.91,Regular movement
491,477,2025-04-04 10:51:32.219550,Return,-100,Warehouse_B,51.01,Regular movement
492,450,2024-12-20 10:51:32.219621,Purchase,-80,Warehouse_B,250.57,Regular movement
493,238,2025-01-30 10:51:32.219691,Return,21,Warehouse_C,338.5,Clearance
494,431,2025-02-11 10:51:32.219764,Purchase,-80,Warehouse_A,475.68,Seasonal stock
495,181,2025-01-19 10:51:32.219841,Adjustment,-91,Warehouse_B,467.48,Regular movement
496,253,2025-02-01 10:51:32.219912,Return,-69,Warehouse_A,483.21,Clearance
497,61,2025-01-07 10:51:32.219988,Sale,-81,Warehouse_B,480.88,Seasonal stock
498,316,2025-01-26 10:51:32.220057,Purchase,-53,Warehouse_C,394.88,Seasonal stock
499,154,2024-09-15 10:51:32.220133,Sale,-14,Warehouse_A,388.8,New arrival
500,299,2024-10-25 10:51:32.220202,Adjustment,81,Warehouse_A,451.39,Clearance
501,159,2024-12-06 10:51:32.220271,Purchase,-77,Warehouse_A,98.14,Regular movement
502,446,2024-10-26 10:51:32.220343,Return,-99,Warehouse_B,497.97,Clearance
503,424,2025-07-31 10:51:32.220420,Sale,99,Warehouse_C,27.78,Seasonal stock
504,261,2024-10-09 10:51:32.220493,Return,88,Warehouse_A,30.13,New arrival
505,121,2024-09-21 10:51:32.220562,Sale,-5,Warehouse_C,264.94,Seasonal stock
506,27,2025-07-30 10:51:32.220637,Adjustment,90,Warehouse_A,148.59,Seasonal stock
507,492,2025-07-02 10:51:32.220714,Sale,85,Warehouse_C,15.3,Clearance
508,470,2025-06-18 10:51:32.220787,Purchase,-38,Warehouse_A,395.28,Clearance
509,279,2025-02-20 10:51:32.220862,Purchase,-57,Warehouse_B,36.3,New arrival
510,219,2025-03-27 10:51:32.220934,Return,1,Warehouse_B,403.14,Clearance
511,307,2025-06-08 10:51:32.221009,Purchase,-81,Warehouse_B,37.69,New arrival
512,248,2024-12-07 10:51:32.221078,Adjustment,-66,Warehouse_A,94.66,Seasonal stock
513,121,2025-03-24 10:51:32.221149,Return,38,Warehouse_B,264.94,Clearance
514,236,2024-12-25 10:51:32.221220,Sale,-20,Warehouse_A,78.29,Seasonal stock
515,406,2024-12-03 10:51:32.221292,Sale,45,Warehouse_C,115.42,Seasonal stock
516,297,2024-11-21 10:51:32.221361,Purchase,99,Warehouse_B,99.84,Seasonal stock
517,238,2024-11-18 10:51:32.221429,Adjustment,59,Warehouse_B,338.5,New arrival
518,487,2024-10-23 10:51:32.221500,Sale,-44,Warehouse_B,246.54,Regular movement
519,48,2025-06-29 10:51:32.221569,Purchase,-42,Warehouse_C,7.72,Clearance
520,153,2024-09-30 10:51:32.221641,Return,28,Warehouse_B,257.34,Clearance
521,120,2024-09-01 10:51:32.221714,Sale,19,Warehouse_C,329.06,Clearance
522,304,2024-10-05 10:51:32.221786,Return,-82,Warehouse_A,225.69,New arrival
523,95,2024-08-27 10:51:32.221860,Purchase,-77,Warehouse_C,188.15,New arrival
524,50,2024-11-16 10:51:32.221928,Purchase,-62,Warehouse_B,479.1,Regular movement
525,317,2025-02-05 10:51:32.221998,Adjustment,-24,Warehouse_C,430.11,Seasonal stock
526,471,2025-02-19 10:51:32.222072,Sale,-38,Warehouse_B,25.49,New arrival
527,300,2024-11-30 10:51:32.222142,Adjustment,77,Warehouse_C,80.74,Seasonal stock
528,99,2025-02-08 10:51:32.222212,Purchase,-24,Warehouse_A,373.41,Regular movement
529,184,2025-04-14 10:51:32.222285,Return,-24,Warehouse_A,216.26,Regular movement
530,444,2025-01-25 10:51:32.222358,Purchase,45,Warehouse_B,390.77,Regular movement
531,445,2024-09-01 10:51:32.222425,Sale,-77,Warehouse_B,317.01,Seasonal stock
532,251,2025-07-22 10:51:32.222497,Purchase,53,Warehouse_C,302.09,Clearance
533,11,2024-08-19 10:51:32.222571,Purchase,-93,Warehouse_B,270.44,Regular movement
534,93,2025-07-22 10:51:32.222644,Adjustment,-79,Warehouse_C,196.87,Seasonal stock
535,316,2024-12-05 10:51:32.222711,Purchase,90,Warehouse_C,394.88,New arrival
536,121,2024-09-25 10:51:32.222781,Return,79,Warehouse_B,264.94,New arrival
537,90,2025-03-04 10:51:32.222853,Purchase,-90,Warehouse_C,229.1,New arrival
538,261,2024-11-20 10:51:32.222922,Purchase,-43,Warehouse_A,30.13,Clearance
539,3,2025-01-19 10:51:32.222990,Adjustment,-35,Warehouse_C,195.04,Regular movement
540,108,2025-08-14 10:51:32.223062,Return,34,Warehouse_B,321.86,New arrival
541,186,2025-02-14 10:51:32.223133,Sale,72,Warehouse_C,162.76,Clearance
542,291,2025-06-20 10:51:32.223201,Sale,-73,Warehouse_C,280.32,Seasonal stock
543,181,2025-08-05 10:51:32.223268,Sale,100,Warehouse_A,467.48,Seasonal stock
544,5,2025-04-18 10:51:32.223340,Adjustment,39,Warehouse_A,55.31,Seasonal stock
545,343,2025-05-29 10:51:32.223410,Purchase,-29,Warehouse_A,305.96,New arrival
546,67,2024-11-06 10:51:32.223480,Adjustment,1,Warehouse_A,415.99,Seasonal stock
547,365,2024-10-16 10:51:32.223552,Sale,19,Warehouse_C,29.15,Seasonal stock
548,140,2024-09-16 10:51:32.223619,Adjustment,-21,Warehouse_B,417.79,New arrival
549,157,2025-07-20 10:51:32.223691,Adjustment,46,Warehouse_A,37.37,New arrival
550,322,2024-12-21 10:51:32.223764,Return,43,Warehouse_A,291.29,New arrival
551,486,2025-01-05 10:51:32.223835,Return,-25,Warehouse_C,153.38,Clearance
552,201,2025-05-27 10:51:32.223903,Adjustment,40,Warehouse_B,315.45,Seasonal stock
553,190,2025-04-02 10:51:32.223972,Return,-24,Warehouse_A,41.34,Clearance
554,270,2025-03-19 10:51:32.224040,Return,-84,Warehouse_B,88.33,Clearance
555,230,2024-12-25 10:51:32.224109,Sale,-90,Warehouse_B,368.15,Regular movement
556,239,2025-07-23 10:51:32.224176,Sale,27,Warehouse_C,110.78,New arrival
557,428,2024-10-29 10:51:32.224244,Purchase,-79,Warehouse_B,338.92,Seasonal stock
558,434,2025-07-06 10:51:32.224315,Adjustment,76,Warehouse_B,125.82,Clearance
559,147,2024-09-14 10:51:32.224419,Purchase,62,Warehouse_A,14.0,Seasonal stock
560,283,2024-10-17 10:51:32.224564,Sale,-89,Warehouse_B,466.96,New arrival
561,452,2025-08-04 10:51:32.224665,Return,-88,Warehouse_A,354.56,New arrival
562,328,2025-08-18 10:51:32.224751,Purchase,34,Warehouse_A,66.12,New arrival
563,85,2024-10-27 10:51:32.224831,Sale,51,Warehouse_C,45.1,Clearance
564,307,2025-02-27 10:51:32.224907,Purchase,-44,Warehouse_B,37.69,Regular movement
565,447,2025-04-14 10:51:32.224988,Purchase,-37,Warehouse_C,154.58,New arrival
566,41,2024-09-07 10:51:32.225066,Purchase,-37,Warehouse_C,57.91,Clearance
567,395,2025-01-01 10:51:32.225142,Purchase,-86,Warehouse_B,82.77,Seasonal stock
568,184,2025-04-29 10:51:32.225213,Sale,79,Warehouse_A,216.26,New arrival
569,121,2025-07-08 10:51:32.225283,Purchase,98,Warehouse_C,264.94,Seasonal stock
570,221,2025-05-24 10:51:32.225356,Return,17,Warehouse_C,300.6,Regular movement
571,414,2025-01-29 10:51:32.225508,Adjustment,-99,Warehouse_B,453.77,Seasonal stock
572,196,2024-10-07 10:51:32.225596,Sale,16,Warehouse_A,59.51,New arrival
573,399,2024-12-19 10:51:32.225676,Purchase,48,Warehouse_A,106.29,New arrival
574,185,2025-07-04 10:51:32.225750,Purchase,35,Warehouse_A,422.72,Seasonal stock
